# Title: Southern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
194806,-0.21
194807,-0.13
194808,-0.17
194809,-0.19
194810,-0.11
194811,-0.16
194812,-0.09
194901,-0.02
194902,-0.11
194903,-0.05
194904,-0.08
194905,-0.01
194906,-0.14
194907,-0.03
194908,-0.15
194909,-0.17
194910,-0.11
194911,-0.19
194912,-0.15
195001,-0.14
195002,-0.13
195003,-0.17
195004,-0.15
195005,0.05
195006,0.06
195007,0.08
195008,-0.01
195009,-0.07
195010,-0.32
195011,-0.30
195012,-0.36
195101,-0.25
195102,-0.26
195103,-0.14
195104,-0.35
195105,-0.15
195106,-0.01
195107,-0.09
195108,-0.09
195109,-0.10
195110,-0.06
195111,-0.06
195112,-0.07
195201,0.12
195202,0.09
195203,0.09
195204,0.01
195205,-0.19
195206,-0.15
195207,-0.03
195208,0.03
195209,-0.06
195210,0.07
195211,0.03
195212,-0.02
195301,-0.01
195302,0.01
195303,0.11
195304,0.10
195305,0.03
195306,0.08
195307,-0.24
195308,-0.17
195309,-0.19
195310,-0.07
195311,-0.13
195312,-0.10
195401,-0.14
195402,-0.15
195403,-0.10
195404,-0.32
195405,-0.31
195406,-0.22
195407,-0.15
195408,-0.28
195409,-0.24
195410,-0.15
195411,-0.24
195412,-0.17
195501,-0.11
195502,-0.18
195503,-0.20
195504,-0.20
195505,-0.20
195506,-0.21
195507,-0.17
195508,-0.02
195509,-0.17
195510,-0.21
195511,-0.17
195512,-0.24
195601,-0.16
195602,-0.14
195603,-0.14
195604,-0.23
195605,-0.20
195606,-0.18
195607,-0.04
195608,-0.30
195609,-0.07
195610,-0.18
195611,-0.05
195612,-0.02
195701,0.00
195702,-0.04
195703,-0.01
195704,0.13
195705,0.22
195706,0.22
195707,0.01
195708,0.11
195709,0.07
195710,0.07
195711,0.01
195712,0.01
195801,0.08
195802,0.12
195803,0.06
195804,0.13
195805,0.10
195806,-0.03
195807,0.13
195808,-0.14
195809,-0.08
195810,0.03
195811,0.02
195812,-0.06
195901,0.02
195902,0.02
195903,0.07
195904,0.10
195905,0.08
195906,0.01
195907,0.11
195908,-0.03
195909,-0.13
195910,0.01
195911,-0.07
195912,-0.05
196001,-0.07
196002,-0.08
196003,-0.18
196004,-0.11
196005,-0.18
196006,-0.23
196007,-0.15
196008,-0.05
196009,0.00
196010,0.08
196011,-0.09
196012,0.00
196101,0.04
196102,0.13
196103,0.09
196104,0.18
196105,0.16
196106,0.05
196107,0.04
196108,0.02
196109,0.22
196110,0.07
196111,0.02
196112,-0.10
196201,-0.14
196202,0.00
196203,-0.02
196204,-0.12
196205,-0.10
196206,0.12
196207,-0.06
196208,-0.06
196209,0.04
196210,-0.01
196211,0.05
196212,-0.07
196301,-0.07
196302,-0.05
196303,-0.07
196304,-0.09
196305,-0.04
196306,0.06
196307,0.01
196308,0.23
196309,0.20
196310,-0.05
196311,-0.09
196312,-0.05
196401,-0.05
196402,-0.13
196403,-0.12
196404,-0.20
196405,-0.30
196406,0.00
196407,0.02
196408,-0.05
196409,-0.20
196410,-0.23
196411,-0.19
196412,-0.25
196501,-0.10
196502,0.03
196503,-0.15
196504,-0.10
196505,-0.05
196506,-0.01
196507,-0.02
196508,0.11
196509,0.02
196510,0.04
196511,-0.06
196512,-0.02
196601,-0.07
196602,-0.05
196603,0.05
196604,-0.04
196605,-0.07
196606,-0.01
196607,0.09
196608,-0.24
196609,-0.09
196610,-0.16
196611,-0.04
196612,-0.01
196701,0.04
196702,-0.06
196703,-0.09
196704,-0.12
196705,0.11
196706,-0.01
196707,-0.05
196708,-0.05
196709,-0.04
196710,-0.01
196711,-0.12
196712,-0.10
196801,-0.16
196802,-0.13
196803,-0.06
196804,-0.09
196805,-0.15
196806,-0.07
196807,-0.15
196808,-0.02
196809,-0.18
196810,0.19
196811,0.07
196812,0.09
196901,0.26
196902,0.21
196903,0.26
196904,0.33
196905,0.31
196906,0.19
196907,-0.02
196908,0.04
196909,0.13
196910,0.28
196911,0.13
196912,0.16
197001,0.25
197002,0.21
197003,0.26
197004,0.22
197005,0.03
197006,0.02
197007,0.06
197008,-0.11
197009,0.21
197010,0.24
197011,0.06
197012,0.07
197101,0.10
197102,-0.06
197103,-0.02
197104,0.03
197105,0.06
197106,-0.09
197107,0.02
197108,0.11
197109,0.16
197110,0.08
197111,-0.15
197112,-0.02
197201,0.13
197202,0.19
197203,0.14
197204,0.17
197205,0.12
197206,0.28
197207,0.13
197208,0.42
197209,0.37
197210,0.27
197211,0.28
197212,0.43
197301,0.47
197302,0.30
197303,0.29
197304,0.40
197305,0.39
197306,0.33
197307,0.22
197308,0.11
197309,0.30
197310,0.30
197311,0.19
197312,-0.06
197401,0.05
197402,-0.15
197403,-0.14
197404,-0.08
